STATEFP,COUNTYFP,TRACTCE,GEOIDFQ,GEOID,NAME,NAMELSAD,STUSPS,NAMELSADCO,STATE_NAME,LSAD,ALAND,AWATER,geometry,from_id,ALI17_45,AMI17_45,AHI17_45,ATOT17_45,ALI22_45,AMI22_45,AHI22_45,ATOT22_45,diff_LI,diff_MI,diff_HI,diff_TOT,tract_id_17,LI17_rac,MI17_rac,HI17_rac,TOT17_rac,tract_id_22,LI22_rac,MI22_rac,HI22_rac,TOT22_rac,ALI17_45_n,ALI22_45_n,AMI17_45_n,AMI22_45_n,AHI17_45_n,AHI22_45_n,ATOT17_45_n,ATOT22_45_n,ALI_diff_n,AMI_diff_n,AHI_diff_n,ATOT_diff_n
48,491,020808,1400000US48491020808,48491020808,208.08,Census Tract 208.08,TX,Williamson County,Texas,CT,121505393,1073383,"POLYGON ((-97.515439 30.624975, -97.514513 30.62661, -97.509603 30.628665, -97.508328 30.630548, -97.506198 30.630037, -97.50382 30.627782, -97.501583 30.626788, -97.498276 30.628084, -97.495382 30.628378, -97.490343 30.626949, -97.485389 30.626877, -97.484704 30.627162, -97.483484 30.627944, -97.47872 30.627572, -97.476522 30.628796, -97.473729 30.629056, -97.471622 30.630201, -97.470152 30.632604, -97.469572 30.63285, -97.465891 30.632076, -97.464737 30.631123, -97.46279 30.630933, -97.46177 30.63136, -97.459573 30.633736, -97.456997 30.634429, -97.455098 30.636338, -97.456157 30.637851, -97.457563 30.637877, -97.457251 30.639658, -97.455715 30.640718, -97.452689 30.640579, -97.449613 30.640071, -97.449495 30.64107, -97.447616 30.643287, -97.445289 30.643428, -97.442764 30.644209, -97.44192 30.644983, -97.439031 30.644188, -97.436532 30.638932, -97.430558 30.629006, -97.423919 30.617943, -97.422212 30.614099, -97.416705 30.601125, -97.429599 30.597311, -97.43291 30.596038, -97.434864 30.600594, -97.434963 30.600643, -97.446558 30.597039, -97.439449 30.579722, -97.437312 30.575019, -97.435041 30.575737, -97.432542 30.569957, -97.43259 30.568012, -97.435523 30.56795, -97.434029 30.565992, -97.431463 30.56259, -97.428064 30.555139, -97.425926 30.55322, -97.422631 30.55193, -97.418096 30.551948, -97.417091 30.549763, -97.415272 30.544691, -97.416293 30.539154, -97.410811 30.538179, -97.410973 30.537283, -97.41203 30.531435, -97.413406 30.523837, -97.415398 30.523445, -97.416915 30.514488, -97.419866 30.497731, -97.420248 30.497006, -97.421539 30.49541, -97.421813 30.494652, -97.423275 30.486613, -97.425397 30.475143, -97.429283 30.476413, -97.431995 30.476657, -97.435984 30.476294, -97.439221 30.476393, -97.439089 30.473413, -97.436349 30.47155, -97.438635 30.471931, -97.441482 30.470602, -97.443042 30.470105, -97.444426 30.470595, -97.443689 30.46812, -97.44461 30.467394, -97.446508 30.467884, -97.447473 30.469445, -97.448006 30.468741, -97.450692 30.469137, -97.452152 30.470941, -97.453181 30.470611, -97.454648 30.471799, -97.456266 30.470567, -97.457378 30.470858, -97.457556 30.472579, -97.45913 30.473025, -97.459555 30.471556, -97.457409 30.47005, -97.457803 30.469356, -97.462177 30.467101, -97.463897 30.467271, -97.463431 30.469402, -97.466917 30.46519, -97.471326 30.466974, -97.475502 30.467145, -97.476492 30.469126, -97.480123 30.470432, -97.486429 30.469473, -97.489092 30.473292, -97.497277 30.476335, -97.501348 30.477292, -97.501374 30.477923, -97.499422 30.488135, -97.497798 30.494965, -97.493854 30.49374, -97.489508 30.517633, -97.489452 30.518438, -97.486032 30.537029, -97.485927 30.537658, -97.483728 30.549765, -97.483476 30.551122, -97.483214 30.55247, -97.483022 30.553461, -97.483028 30.5536, -97.484001 30.55389, -97.484403 30.5542, -97.496437 30.581747, -97.505655 30.602749, -97.50463 30.603098, -97.505609 30.605373, -97.511632 30.619676, -97.512563 30.620902, -97.515168 30.621919, -97.515714 30.623083, -97.515439 30.624975))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,453,043000,1400000US48453043000,48453043000,430,Census Tract 430,TX,Travis County,Texas,CT,5219681,0,"POLYGON ((-97.721149 30.455835, -97.720358 30.456139, -97.715192 30.458648, -97.703984 30.458501, -97.695984 30.461401, -97.694592 30.461501, -97.694703 30.46065, -97.69535 30.452148, -97.695504 30.449813, -97.694765 30.449756, -97.688006 30.446451, -97.686599 30.4458, -97.683807 30.444124, -97.683093 30.441731, -97.683176 30.440591, -97.683267 30.440279, -97.683669 30.439834, -97.683787 30.439752, -97.685412 30.438954, -97.684886 30.438063, -97.68413 30.437042, -97.686335 30.435464, -97.686709 30.434902, -97.688866 30.435956, -97.69462 30.438673, -97.695488 30.439189, -97.695953 30.440086, -97.697821 30.440213, -97.698503 30.440441, -97.698781 30.440509, -97.700315 30.440751, -97.707893 30.443666, -97.712111 30.445282, -97.712122 30.445286, -97.716091 30.448401, -97.717958 30.449069, -97.720718 30.453129, -97.721203 30.454418, -97.721149 30.455835))",48453043000,487.0,1648.0,2546.0,4681.0,356.0,956.0,3825.0,5137.0,-131.0,-692.0,0.0,456.0,48453043000,374.0,794.0,1003.0,2171.0,48453043000,266.0,600.0,1280.0,2146.0,1.3021390374331552,1.3383458646616542,2.075566750629723,1.5933333333333333,2.538384845463609,2.98828125,2.156149239981575,2.3937558247903077,0.036206827228498994,-0.4822334172963898,0.4498964045363909,0.23760658480873253
48,453,041400,1400000US48453041400,48453041400,414,Census Tract 414,TX,Travis County,Texas,CT,1707593,0,"POLYGON ((-97.722036 30.411632, -97.72108 30.413251, -97.719393 30.415606, -97.713519 30.424865, -97.711592 30.424157, -97.708178 30.422538, -97.70519 30.421035, -97.704563 30.420693, -97.704338 30.420566, -97.705911 30.416217, -97.706542 30.414954, -97.707459 30.413825, -97.710078 30.411244, -97.711076 30.410461, -97.71191 30.40997, -97.713961 30.409046, -97.71599 30.40858, -97.716645 30.409986, -97.719925 30.410537, -97.721406 30.411381, -97.722036 30.411632))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,453,035800,1400000US48453035800,48453035800,358,Census Tract 358,TX,Travis County,Texas,CT,23910040,6781838,"POLYGON ((-97.908289 30.422669, -97.895159 30.424798, -97.890142 30.425782, -97.886432 30.42651, -97.882315 30.428347, -97.880013 30.431125, -97.879157 30.431116, -97.879177 30.43136, -97.878531 30.431423, -97.877915 30.431712, -97.875999 30.432018, -97.874776 30.434852, -97.874741 30.437486, -97.873147 30.438264, -97.873715 30.439857, -97.871885 30.440983, -97.871337 30.441237, -97.870971 30.441308, -97.870415 30.441289, -97.869556 30.441091, -97.86902 30.441074, -97.868474 30.441204, -97.866885 30.442031, -97.865564 30.442526, -97.862601 30.444621, -97.861839 30.445369, -97.858651 30.447102, -97.858037 30.448298, -97.857194 30.448906, -97.855932 30.449558, -97.85427 30.450226, -97.85219 30.451217, -97.851933 30.451346, -97.850399 30.45196, -97.849997 30.452129, -97.847617 30.45349, -97.845841 30.457367, -97.844093 30.458655, -97.842184 30.459253, -97.841085 30.459867, -97.839736 30.460435, -97.841645 30.461378, -97.842605 30.462212, -97.836018 30.464296, -97.832012 30.461871, -97.826562 30.457517, -97.826064 30.455854, -97.825881 30.455731, -97.825723 30.455605, -97.825992 30.455315, -97.828384 30.453037, -97.828781 30.452436, -97.833517 30.442705, -97.8341 30.441902, -97.837372 30.438387, -97.840146 30.435463, -97.841238 30.43308, -97.841367 30.432797, -97.842685 30.428782, -97.843417 30.426534, -97.845611 30.420317, -97.847345 30.416766, -97.854021 30.403777, -97.857106 30.397877, -97.857599 30.397478, -97.858586 30.396899, -97.866917 30.394772, -97.87634 30.392626, -97.88226 30.389786, -97.884799 30.390441, -97.885115 30.392668, -97.887028 30.393367, -97.890907 30.389247, -97.890941 30.389223, -97.892894 30.3881, -97.895028 30.387565, -97.898588 30.38766, -97.903901 30.387084, -97.906406 30.387576, -97.907444 30.388238, -97.909349 30.391076, -97.905386 30.392775, -97.899984 30.394238, -97.899426 30.395243, -97.90084 30.400763, -97.902982 30.404581, -97.903119 30.404854, -97.906545 30.411688, -97.907495 30.413983, -97.911087 30.422215, -97.908289 30.422669))",48453035800,657.0,1084.0,1422.0,3163.0,601.0,866.0,1638.0,3105.0,-56.0,-218.0,0.0,-58.0,48453035800,330.0,377.0,1101.0,1808.0,48453035800,336.0,504.0,1702.0,2542.0,1.990909090909091,1.7886904761904763,2.8753315649867375,1.7182539682539681,1.2915531335149864,0.9623971797884842,1.7494469026548674,1.2214791502753737,-0.2022186147186147,-1.1570775967327693,-0.3291559537265022,-0.5279677523794937
48,453,031300,1400000US48453031300,48453031300,313,Census Tract 313,TX,Travis County,Texas,CT,4720184,0,"POLYGON ((-97.869571 30.195867, -97.866834 30.201063, -97.866298 30.202013, -97.861156 30.208182, -97.860047 30.207255, -97.857908 30.202376, -97.856532 30.200864, -97.849049 30.197262, -97.843036 30.194306, -97.849754 30.183613, -97.85324 30.178241, -97.856437 30.173189, -97.857782 30.171094, -97.859811 30.169097, -97.863456 30.169281, -97.864483 30.170394, -97.85932 30.175744, -97.85846 30.176932, -97.858404 30.177383, -97.859449 30.178609, -97.861766 30.180204, -97.863548 30.182203, -97.86389 30.183631, -97.862961 30.185457, -97.861548 30.186563, -97.860948 30.18858, -97.862961 30.190602, -97.864802 30.190272, -97.866053 30.190927, -97.866206 30.192467, -97.865543 30.1947, -97.867706 30.195901, -97.869571 30.195867))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,453,046500,1400000US48453046500,48453046500,465,Census Tract 465,TX,Travis County,Texas,CT,3764066,679,"POLYGON ((-97.670207 30.469835, -97.670168 30.469721, -97.668669 30.469628, -97.663004 30.466869, -97.662652 30.466756, -97.661118 30.466545, -97.657479 30.467806, -97.652114 30.46659, -97.646523 30.467579, -97.644208 30.466552, -97.646309 30.46314, -97.647542 30.461364, -97.648155 30.460835, -97.648748 30.460296, -97.649551 30.459089, -97.650863 30.457113, -97.653609 30.452747, -97.653995 30.45234, -97.654431 30.452272, -97.654387 30.451713, -97.656044 30.448923, -97.658057 30.449826, -97.660013 30.449619, -97.66158 30.448797, -97.661714 30.448716, -97.664716 30.443856, -97.666 30.441864, -97.666182 30.441267, -97.666923 30.441109, -97.668325 30.440643, -97.66851 30.440593, -97.668135 30.442739, -97.667346 30.446919, -97.666313 30.452522, -97.66653 30.456223, -97.667387 30.459353, -97.670706 30.469875, -97.670207 30.469835))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,453,002439,1400000US48453002439,48453002439,24.39,Census Tract 24.39,TX,Travis County,Texas,CT,2964726,0,"POLYGON ((-97.769627 30.159347, -97.766805 30.160138, -97.763706 30.163963, -97.764002 30.16793, -97.764084 30.168239, -97.764064 30.168287, -97.763608 30.16917, -97.760211 30.170135, -97.758534 30.169576, -97.752159 30.165113, -97.750769 30.164697, -97.743842 30.168882, -97.741078 30.172985, -97.739459 30.171158, -97.738373 30.169011, -97.739861 30.168333, -97.741634 30.165551, -97.736265 30.162741, -97.736302 30.160965, -97.736173 30.159865, -97.735986 30.15808, -97.735724 30.155585, -97.736018 30.155019, -97.73652 30.155315, -97.741339 30.157517, -97.743663 30.157687, -97.74509 30.158041, -97.746055 30.158489, -97.750179 30.160532, -97.751715 30.15886, -97.752177 30.158072, -97.752392 30.157831, -97.756821 30.158676, -97.759307 30.159846, -97.759954 30.159729, -97.762128 30.156649, -97.764547 30.157528, -97.766633 30.158279, -97.769245 30.157518, -97.769627 30.159347))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,453,042100,1400000US48453042100,48453042100,421,Census Tract 421,TX,Travis County,Texas,CT,3391126,0,"POLYGON ((-97.704338 30.420566, -97.701924 30.427787, -97.700056 30.42745, -97.693759 30.423922, -97.693115 30.424051, -97.69201 30.423468, -97.693666 30.421084, -97.692243 30.420514, -97.689991 30.418657, -97.688966 30.41789, -97.688554 30.415602, -97.685895 30.416199, -97.6847 30.417401, -97.683894 30.420278, -97.683032 30.421902, -97.68255 30.422453, -97.677607 30.425803, -97.676595 30.426857, -97.671895 30.424574, -97.671594 30.424418, -97.674716 30.407991, -97.676246 30.408174, -97.678166 30.407896, -97.679273 30.40812, -97.681372 30.408931, -97.686669 30.411421, -97.690577 30.413312, -97.695888 30.415821, -97.698599 30.417223, -97.700912 30.418295, -97.701558 30.418644, -97.704044 30.420384, -97.704338 30.420566))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,453,002446,1400000US48453002446,48453002446,24.46,Census Tract 24.46,TX,Travis County,Texas,CT,7459959,0,"POLYGON ((-97.804351 30.118627, -97.797731 30.13541, -97.796033 30.139741, -97.793238 30.140125, -97.793078 30.141301, -97.791518 30.142305, -97.787788 30.14267, -97.784422 30.144586, -97.782099 30.145024, -97.781722 30.144304, -97.777961 30.144812, -97.778382 30.144108, -97.778325 30.143857, -97.777579 30.143768, -97.777229 30.143344, -97.777318 30.14209, -97.777098 30.141387, -97.77656 30.141063, -97.776014 30.141183, -97.775116 30.138511, -97.773617 30.137864, -97.778844 30.12935, -97.778607 30.128821, -97.777282 30.128126, -97.775625 30.127318, -97.775352 30.126336, -97.778077 30.121848, -97.78181 30.11583, -97.785152 30.112901, -97.78529 30.112775, -97.806871 30.11247, -97.804351 30.118627))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,453,045900,1400000US48453045900,48453045900,459,Census Tract 459,TX,Travis County,Texas,CT,27811425,14605,"POLYGON ((-97.536778 30.352203, -97.534218 30.356652, -97.532653 30.359597, -97.532081 30.36395, -97.531793 30.369097, -97.531592 30.371217, -97.5313 30.372144, -97.530866 30.373015, -97.529119 30.375769, -97.525496 30.381406, -97.524164 30.383388, -97.52306 30.385028, -97.522646 30.393259, -97.520011 30.397799, -97.519935 30.397918, -97.513031 30.408881, -97.512818 30.408773, -97.50639 30.405684, -97.501891 30.403516, -97.501131 30.403585, -97.499898 30.405403, -97.489177 30.400326, -97.489169 30.399983, -97.490888 30.396839, -97.488814 30.395482, -97.475824 30.390299, -97.464847 30.385048, -97.464313 30.384665, -97.46437 30.384123, -97.470577 30.374356, -97.471809 30.372439, -97.473994 30.36905, -97.482662 30.35657, -97.483352 30.35633, -97.487447 30.356561, -97.487623 30.356643, -97.496056 30.357253, -97.497039 30.356545, -97.497666 30.355613, -97.498453 30.354374, -97.499048 30.353414, -97.500588 30.35067, -97.518686 30.349935, -97.538505 30.349401, -97.536778 30.352203))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,453,042500,1400000US48453042500,48453042500,425,Census Tract 425,TX,Travis County,Texas,CT,57952561,30002,"POLYGON ((-97.578668 30.420187, -97.574425 30.427007, -97.570596 30.433064, -97.570086 30.433871, -97.568937 30.435669, -97.567357 30.438098, -97.56681 30.439009, -97.565831 30.440534, -97.561514 30.447268, -97.557954 30.452818, -97.556839 30.454558, -97.555292 30.456901, -97.554819 30.45719, -97.553926 30.458908, -97.553417 30.460056, -97.551269 30.463302, -97.550493 30.463181, -97.550159 30.463316, -97.548253 30.466286, -97.545886 30.470027, -97.540501 30.478639, -97.528151 30.475434, -97.523971 30.472175, -97.523448 30.473553, -97.522357 30.476381, -97.510862 30.485265, -97.50479 30.481095, -97.502551 30.480567, -97.501374 30.477923, -97.501348 30.477292, -97.497277 30.476335, -97.489092 30.473292, -97.486429 30.469473, -97.480123 30.470432, -97.476492 30.469126, -97.475502 30.467145, -97.471326 30.466974, -97.466917 30.46519, -97.467304 30.464286, -97.469457 30.455191, -97.470077 30.453779, -97.473898 30.447794, -97.47911 30.439504, -97.481103 30.437428, -97.483031 30.43639, -97.48513 30.435889, -97.491787 30.435571, -97.493739 30.435141, -97.495949 30.433943, -97.496946 30.432935, -97.503408 30.422758, -97.507135 30.418041, -97.50981 30.41397, -97.513031 30.408881, -97.519935 30.397918, -97.520011 30.397799, -97.525239 30.399755, -97.532727 30.403304, -97.541405 30.407476, -97.545439 30.400974, -97.546085 30.400911, -97.556504 30.405818, -97.561114 30.408099, -97.561161 30.40854, -97.560948 30.409704, -97.576139 30.417006, -97.576087 30.417072, -97.575882 30.417522, -97.579179 30.419439, -97.578668 30.420187))",48453042500,11.0,32.0,38.0,81.0,48.0,66.0,204.0,318.0,37.0,34.0,0.0,237.0,48453042500,245.0,397.0,990.0,1632.0,48453042500,464.0,770.0,2715.0,3949.0,0.044897959183673466,0.10344827586206896,0.08060453400503778,0.08571428571428572,0.03838383838383838,0.07513812154696133,0.04963235294117647,0.08052671562420866,0.0585503166783955,0.005109751709247934,0.036754283163122944,0.030894362683032188
48,453,033900,1400000US48453033900,48453033900,339,Census Tract 339,TX,Travis County,Texas,CT,14590081,323944,"POLYGON ((-97.893922 30.314907, -97.892913 30.316661, -97.892217 30.319312, -97.891249 30.32015, -97.890508 30.322625, -97.891117 30.323874, -97.890512 30.325712, -97.891403 30.328459, -97.889063 30.329864, -97.89011 30.330378, -97.891062 30.331279, -97.890653 30.334086, -97.891745 30.336192, -97.889476 30.339132, -97.890395 30.342375, -97.884965 30.343288, -97.883943 30.343435, -97.880377 30.344054, -97.87987 30.344291, -97.874417 30.346169, -97.863153 30.353668, -97.86197 30.354274, -97.857186 30.354703, -97.853767 30.35303, -97.851343 30.351873, -97.850631 30.351292, -97.847465 30.346705, -97.845711 30.341436, -97.845193 30.340398, -97.848814 30.340025, -97.850222 30.340479, -97.848187 30.337584, -97.848153 30.335961, -97.848695 30.335723, -97.849553 30.335435, -97.84916 30.332784, -97.848098 30.329588, -97.84902 30.328361, -97.852107 30.326393, -97.851966 30.323737, -97.853099 30.321482, -97.852776 30.320377, -97.854339 30.318365, -97.855246 30.315122, -97.854883 30.314216, -97.858433 30.315784, -97.861895 30.318156, -97.863303 30.31826, -97.865549 30.317699, -97.867071 30.317696, -97.868677 30.317612, -97.872218 30.31648, -97.877367 30.316438, -97.878802 30.315916, -97.88146 30.313111, -97.8861 30.311173, -97.888936 30.309263, -97.893744 30.307992, -97.892089 30.309859, -97.893919 30.311363, -97.894468 30.312763, -97.893922 30.314907))",48453033900,171.0,191.0,300.0,662.0,161.0,219.0,672.0,1052.0,-10.0,28.0,0.0,390.0,48453033900,423.0,614.0,1608.0,2645.0,48453033900,404.0,420.0,1776.0,2600.0,0.40425531914893614,0.39851485148514854,0.31107491856677527,0.5214285714285715,0.1865671641791045,0.3783783783783784,0.2502835538752363,0.4046153846153846,-0.005740467663787607,0.2103536528617962,0.1918112141992739,0.15433183074014828
48,453,042200,1400000US48453042200,48453042200,422,Census Tract 422,TX,Travis County,Texas,CT,1740637,0,"POLYGON ((-97.711076 30.410461, -97.710078 30.411244, -97.707459 30.413825, -97.706542 30.414954, -97.705911 30.416217, -97.704338 30.420566, -97.704044 30.420384, -97.701558 30.418644, -97.700912 30.418295, -97.698599 30.417223, -97.695888 30.415821, -97.690577 30.413312, -97.691578 30.411904, -97.696188 30.410294, -97.697071 30.408281, -97.697736 30.405978, -97.700764 30.405613, -97.704725 30.406911, -97.706655 30.40527, -97.708827 30.405461, -97.709661 30.40653, -97.708847 30.40807, -97.70919 30.409867, -97.710083 30.409321, -97.71191 30.40997, -97.711076 30.410461))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,453,042800,1400000US48453042800,48453042800,428,Census Tract 428,TX,Travis County,Texas,CT,4102816,0,"POLYGON ((-97.639236 30.44868, -97.63706 30.452458, -97.635958 30.455484, -97.635455 30.456271, -97.634305 30.458275, -97.634454 30.46205, -97.633962 30.463428, -97.629883 30.467009, -97.627557 30.465906, -97.624219 30.462973, -97.616037 30.459154, -97.616354 30.458636, -97.616764 30.455921, -97.618252 30.444005, -97.618432 30.442796, -97.620032 30.439493, -97.62475 30.441743, -97.627647 30.443055, -97.633677 30.445944, -97.637811 30.44762, -97.639149 30.447439, -97.639236 30.44868))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,453,002449,1400000US48453002449,48453002449,24.49,Census Tract 24.49,TX,Travis County,Texas,CT,19219361,0,"POLYGON ((-97.689183 30.177852, -97.687824 30.182733, -97.687754 30.183, -97.68027 30.176348, -97.677279 30.175692, -97.675004 30.174642, -97.66204 30.169756, -97.661523 30.169423, -97.659318 30.167359, -97.651723 30.172995, -97.647624 30.178353, -97.646561 30.180623, -97.63964 30.177315, -97.629441 30.172391, -97.623117 30.169415, -97.616061 30.166095, -97.614261 30.165215, -97.617911 30.164613, -97.622071 30.16485, -97.623886 30.163659, -97.624731 30.164217, -97.62671 30.164182, -97.627208 30.163961, -97.627651 30.163741, -97.62806 30.162966, -97.629332 30.161789, -97.629498 30.160919, -97.629968 30.160671, -97.630202 30.159933, -97.631333 30.155995, -97.632313 30.155362, -97.634519 30.151448, -97.635499 30.150906, -97.634812 30.149105, -97.635308 30.146001, -97.635638 30.145442, -97.638362 30.145617, -97.64105 30.143611, -97.642216 30.140014, -97.645025 30.13905, -97.64527 30.136228, -97.646614 30.135029, -97.648116 30.134253, -97.648931 30.134564, -97.650974 30.133833, -97.664777 30.140422, -97.674159 30.144871, -97.673321 30.145388, -97.673326 30.146442, -97.670477 30.151753, -97.670527 30.152866, -97.670832 30.153494, -97.675665 30.156063, -97.692987 30.164246, -97.689183 30.177852))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,453,044400,1400000US48453044400,48453044400,444,Census Tract 444,TX,Travis County,Texas,CT,2601281,0,"POLYGON ((-97.647582 30.436336, -97.645904 30.438943, -97.643442 30.442759, -97.639081 30.440787, -97.634715 30.440592, -97.634013 30.440269, -97.631005 30.437918, -97.630576 30.438541, -97.628899 30.436516, -97.624545 30.433875, -97.624003 30.434008, -97.622838 30.431791, -97.62323 30.42993, -97.624478 30.428177, -97.626423 30.424898, -97.632812 30.428041, -97.634712 30.428924, -97.636868 30.429425, -97.638295 30.42959, -97.641668 30.429055, -97.642941 30.428825, -97.64476 30.428794, -97.644661 30.429924, -97.644721 30.43343, -97.646679 30.434373, -97.646789 30.434432, -97.647582 30.436336))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,453,035200,1400000US48453035200,48453035200,352,Census Tract 352,TX,Travis County,Texas,CT,38881805,9408849,"POLYGON ((-98.091398 30.4303, -98.090398 30.432792, -98.088016 30.43314, -98.086039 30.434479, -98.083779 30.43633, -98.082994 30.437191, -98.083106 30.438145, -98.083761 30.440183, -98.083985 30.441624, -98.083811 30.442359, -98.084806 30.44249, -98.085722 30.443039, -98.086376 30.444137, -98.086559 30.446099, -98.086376 30.447459, -98.085695 30.44827, -98.084907 30.44827, -98.080923 30.447569, -98.077387 30.444994, -98.073896 30.440906, -98.073007 30.437474, -98.072933 30.434973, -98.071654 30.431737, -98.069559 30.429406, -98.06829 30.428865, -98.065012 30.428909, -98.062218 30.429502, -98.06 30.430818, -98.059103 30.430068, -98.055524 30.433059, -98.054004 30.433317, -98.050644 30.435109, -98.044148 30.440053, -98.040692 30.442917, -98.036292 30.447685, -98.03458 30.450085, -98.031572 30.455045, -98.029044 30.459652, -98.027908 30.46314, -98.026981 30.467348, -98.023781 30.47626, -98.020724 30.479412, -98.019652 30.479988, -98.0177 30.480612, -98.012164 30.48058, -98.009546 30.480011, -98.007843 30.479364, -98.006004 30.478116, -98.003027 30.473905, -98.000638 30.467365, -97.999124 30.464229, -97.998772 30.4619, -97.99874 30.458789, -97.999396 30.457061, -98.002484 30.453989, -98.005247 30.452032, -98.005935 30.45037, -98.007654 30.450296, -98.009424 30.449814, -98.01189 30.44918, -98.02594 30.437637, -98.028877 30.434846, -98.031854 30.432239, -98.03464 30.428648, -98.035884 30.426014, -98.037062 30.420105, -98.036666 30.418419, -98.033181 30.416668, -98.032789 30.416548, -98.030498 30.415846, -98.02949 30.415768, -98.029423 30.415763, -98.019504 30.414941, -97.996877 30.414107, -97.99374 30.414235, -97.993746 30.414494, -97.989884 30.414836, -97.986765 30.414621, -97.985535 30.413827, -97.984546 30.412702, -97.984077 30.409241, -97.984109 30.40791, -97.984447 30.406383, -97.985029 30.40481, -97.98815 30.401738, -97.999415 30.395226, -98.001712 30.394674, -98.00424 30.3922, -98.014786 30.38212, -98.015394 30.380856, -98.01581 30.379688, -98.016073 30.376977, -98.014849 30.374451, -98.01678 30.370533, -98.019236 30.366704, -98.019334 30.364232, -98.021385 30.364013, -98.021739 30.36182, -98.026601 30.361874, -98.026745 30.359393, -98.027745 30.359069, -98.029952 30.355044, -98.030696 30.354664, -98.036176 30.355704, -98.036903 30.354446, -98.039384 30.354119, -98.041459 30.358125, -98.039302 30.362797, -98.038002 30.364523, -98.038883 30.366848, -98.038779 30.368171, -98.037525 30.36963, -98.038397 30.371277, -98.042364 30.375152, -98.042895 30.376421, -98.04192 30.379462, -98.042394 30.386784, -98.043333 30.388095, -98.044637 30.388526, -98.04593 30.387989, -98.04829 30.388201, -98.050314 30.390166, -98.05116 30.391545, -98.051285 30.396329, -98.055908 30.399121, -98.058123 30.401187, -98.058594 30.405941, -98.05927 30.407136, -98.06105 30.409653, -98.066379 30.414378, -98.067828 30.418284, -98.069887 30.421883, -98.072737 30.424077, -98.076129 30.421662, -98.079535 30.422652, -98.083063 30.42309, -98.083457 30.422211, -98.084999 30.422463, -98.086962 30.42331, -98.089649 30.426101, -98.090679 30.427857, -98.091398 30.4303))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
